date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:22:42	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5d76f07d5ace3%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.eot	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.eot	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:42	927335/927335	---M--	200	added ('OK')	image/svg+xml	etag:%22e2667-5d76f07d5ace3%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-brands-400.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-brands-400.svg	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:42	33916/33916	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-5d76f07d5ace3%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.eot?	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-regular-400d41d.eot	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:42	12900/12900	---M--	200	added ('OK')	text/html	etag:%223264-5d76f07d5ace3%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.woff2	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.html	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:42	15489/15489	---M--	200	added ('OK')	application/font-woff	etag:%223c81-5d76f07d5ace3%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.woff	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.woff	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:42	33724/33724	---M--	200	added ('OK')	application/font-sfnt	etag:%2283bc-5d76f07d5ace3%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.ttf	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.ttf	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:43	113535/113535	---M--	200	added ('OK')	image/svg+xml	etag:%221bb7f-5d76f07d5ace3%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-regular-400.svg	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:43	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5d76f07d5bc84%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.eot	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.eot	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:44	226312/226312	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-5d76f07d5bc84%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.eot?	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-solid-900d41d.eot	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:44	96752/96752	---M--	200	added ('OK')	text/html	etag:%22179f0-5d76f07d5cc24%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.woff2	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.html	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:44	125421/125421	---M--	200	added ('OK')	application/font-woff	etag:%221e9ed-5d76f07d5cc24%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.woff	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.woff	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:44	226128/226128	---M--	200	added ('OK')	application/font-sfnt	etag:%2237350-5d76f07d5cc24%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.ttf	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.ttf	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:44	923151/923151	---M--	200	added ('OK')	image/svg+xml	etag:%22e160f-5d76f07d5bc84%22	https://themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/la-solid-900.svg	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:45	125268/125268	---M--	200	added ('OK')	text/html	etag:%221e954-5d76f07d6a6e9%22	https://themesbrand.com/velzon/html/default/assets/fonts/remixicon.woff2?t=1590207869815	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/remixicondf6d.html	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:45	403228/403228	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%226271c-5d76f07d66868%22	https://themesbrand.com/velzon/html/default/assets/fonts/remixicon.eot?t=1590207869815	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/remixicondf6d.eot	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:45	172876/172876	---M--	200	added ('OK')	application/font-woff	etag:%222a34c-5d76f07d69749%22	https://themesbrand.com/velzon/html/default/assets/fonts/remixicon.woff?t=1590207869815	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/remixicondf6d.woff	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:45	403056/403056	---M--	200	added ('OK')	application/font-sfnt	etag:%2262670-5d76f07d69749%22	https://themesbrand.com/velzon/html/default/assets/fonts/remixicon.ttf?t=1590207869815	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/remixicondf6d.ttf	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:46	13749/13749	---M-Z	200	added ('OK')	text/css	etag:%2235b5-5e9a11b008934-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/glightbox/css/glightbox.min.css	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/glightbox/css/glightbox.min.css	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:46	1195522/1195522	---M--	200	added ('OK')	image/svg+xml	etag:%22123e02-5d76f07d67808%22	https://themesbrand.com/velzon/html/default/assets/fonts/remixicon.svg?t=1590207869815	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/fonts/remixicondf6d.svg	(from https://themesbrand.com/velzon/html/default/assets/css/icons.min.css)
14:22:46	26148/26148	---M--	200	added ('OK')	image/jpeg	etag:%226624-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-1.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-1.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:46	45714/45714	---M--	200	added ('OK')	image/jpeg	etag:%22b292-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-3.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-3.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:46	8754/8754	---M--	200	added ('OK')	image/jpeg	etag:%222232-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-4.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-4.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:47	8082/8082	---M--	200	added ('OK')	image/jpeg	etag:%221f92-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-5.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-5.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:47	27320/27320	---M--	200	added ('OK')	image/jpeg	etag:%226ab8-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-12.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-12.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:48	55425/55425	---M--	200	added ('OK')	image/jpeg	etag:%22d881-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-11.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-11.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:48	88643/88643	---M--	200	added ('OK')	image/jpeg	etag:%2215a43-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-10.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-10.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:48	43769/43769	---M--	200	added ('OK')	image/jpeg	etag:%22aaf9-5e9a11afc04f2%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-9.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-9.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:48	108403/108403	---M--	200	added ('OK')	image/jpeg	etag:%221a773-5e9a11afc04f2%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-8.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-8.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:48	89332/89332	---M--	200	added ('OK')	image/jpeg	etag:%2215cf4-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-7.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-7.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:49	19823/19823	---M--	200	added ('OK')	image/jpeg	etag:%224d6f-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-6.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-6.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:49	46560/46560	---M--	200	added ('OK')	image/jpeg	etag:%22b5e0-5e9a11afbf552%22	https://themesbrand.com/velzon/html/default/assets/images/small/img-2.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/small/img-2.jpg	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:49	55880/55880	---M-Z	200	added ('OK')	application/javascript	etag:%22da48-5e9a11b008934-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/glightbox/js/glightbox.min.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/glightbox/js/glightbox.min.js	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:49	693/693	---M-Z	200	added ('OK')	application/javascript	etag:%222b5-5dcaee3f0844c-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/search-result.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/search-result.init.js	(from https://themesbrand.com/velzon/html/default/pages-search-results.html)
14:22:50	4220/4220	---M-Z	200	added ('OK')	text/css	etag:%22107c-5d76f07db4a83-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.css	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.css	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:50	7762/7762	---M-Z	200	added ('OK')	text/css	etag:%221e52-5d76f07dadd21-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/gridjs/theme/mermaid.min.css	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/gridjs/theme/mermaid.min.css	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:50	26682/26682	---M-Z	200	added ('OK')	application/javascript	etag:%22683a-5e9a11b00d755-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/nouislider/nouislider.min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:50	2235/2235	---M-Z	200	added ('OK')	application/javascript	etag:%228bb-5d76f07dbe6c7-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/wnumb/wNumb.min.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/wnumb/wNumb.min.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:51	60552/60552	---M-Z	200	added ('OK')	application/javascript	etag:%22ec88-5d76f07dadd21-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/gridjs/gridjs.umd.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/gridjs/gridjs.umd.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:51	150/150	---MCZ	302	error ('Found')	text/html	date:Sat,%2008%20Oct%202022%2006:22:49%20GMT	https://unpkg.com/gridjs/plugins/selection/dist/selection.umd.js	C:/My%20Web%20Sites/Velzon/unpkg.com/gridjs/plugins/selection/dist/selection.umd.11c.delayed	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:52	3088/3088	---MCZ	200	added ('OK')	application/javascript	etag:%22c10-xBVKOlR7UdsdCraSWZHXCfJM+RA%22	https://unpkg.com/gridjs@5.1.0/plugins/selection/dist/selection.umd.js	C:/My%20Web%20Sites/Velzon/unpkg.com/gridjs@5.1.0/plugins/selection/dist/selection.umd.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:52	15700/15700	---M-Z	200	added ('OK')	application/javascript	etag:%223d54-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-list.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-list.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-products.html)
14:22:53	324/324	---M-Z	200	added ('OK')	application/javascript	etag:%22144-5d76f07d8c9d5-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-details.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-details.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-product-details.html)
14:22:53	82257/82257	---M--	200	added ('OK')	image/png	etag:%2214151-5e9a11afbd612%22	https://themesbrand.com/velzon/html/default/assets/images/products/img-7.png	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/products/img-7.png	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html)
14:22:54	1723/1723	---M-Z	200	added ('OK')	application/javascript	etag:%226bb-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-checkout.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/ecommerce-product-checkout.init.js	(from https://themesbrand.com/velzon/html/default/apps-ecommerce-checkout.html)
14:22:55	6590/6590	---M--	200	added ('OK')	image/jpeg	etag:%2219be-5e9a11afc04f2%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-7.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/users/avatar-7.jpg	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
14:22:55	158928/158928	---M--	200	added ('OK')	image/jpeg	etag:%2226cd0-5dcaee3f0556c%22	https://themesbrand.com/velzon/html/default/assets/images/profile-bg.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/profile-bg.jpg	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
14:22:55	275/275	---M-Z	200	added ('OK')	application/javascript	etag:%22113-5d76f07d8e916-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/profile.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/profile.init.js	(from https://themesbrand.com/velzon/html/default/pages-profile.html)
14:22:56	39156/39156	---M-Z	200	added ('OK')	application/javascript	etag:%2298f4-5d76f07da8eff-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/fg-emoji-picker/fgEmojiPicker.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/fg-emoji-picker/fgEmojiPicker.js	(from https://themesbrand.com/velzon/html/default/apps-chat.html)
14:22:56	26961/26961	---M-Z	200	added ('OK')	application/javascript	etag:%226951-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/chat.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/chat.init.js	(from https://themesbrand.com/velzon/html/default/apps-chat.html)
14:22:56	286/286	---M-Z	200	added ('OK')	text/css	etag:%2211e-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.css	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.css	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
14:22:57	11802/11802	---M--	200	added ('OK')	image/jpeg	etag:%222e1a-5e9a11afc04f2%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-10.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/users/avatar-10.jpg	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
14:22:57	14194/14194	---M--	200	added ('OK')	image/jpeg	etag:%223772-5e9a11afc04f2%22	https://themesbrand.com/velzon/html/default/assets/images/users/avatar-9.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
14:22:57	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
14:22:58	9954/9954	---M-Z	200	added ('OK')	application/javascript	etag:%2226e2-5d76f07da11fc-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/dom-autoscroller/dom-autoscroller.min.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/dom-autoscroller/dom-autoscroller.min.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
14:22:58	4312/4312	---M-Z	200	added ('OK')	application/javascript	etag:%2210d8-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/tasks-kanban.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/tasks-kanban.init.js	(from https://themesbrand.com/velzon/html/default/apps-tasks-kanban.html)
14:22:59	62727/62727	---M--	200	added ('OK')	image/png	etag:%22f507-5dcaee3f0268c%22	https://themesbrand.com/velzon/html/default/assets/images/faq-img.png	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/faq-img.png	(from https://themesbrand.com/velzon/html/default/pages-faqs.html)
14:22:59	4219/4219	---M-Z	200	added ('OK')	application/javascript	etag:%22107b-5e9a11afc33d2-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/profile-setting.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/profile-setting.init.js	(from https://themesbrand.com/velzon/html/default/pages-profile-settings.html)
14:23:00	43009/43009	---M-Z	200	added ('OK')	application/javascript	etag:%22a801-5d76f07db4a83-gzip%22	https://themesbrand.com/velzon/html/default/assets/libs/particles.js/particles.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/libs/particles.js/particles.js	(from https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html)
14:23:00	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-5d76f07d8c9d5-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/particles.app.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/particles.app.js	(from https://themesbrand.com/velzon/html/default/auth-lockscreen-basic.html)
14:23:00	166738/166738	---M--	200	added ('OK')	image/png	etag:%2228b52-5dcaee3f074ac%22	https://themesbrand.com/velzon/html/default/assets/images/user-illustarator-2.png	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/user-illustarator-2.png	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
14:23:00	4060/4060	---M--	200	added ('OK')	image/png	etag:%22fdc-5dcaee3f0362c%22	https://themesbrand.com/velzon/html/default/assets/images/illustrator-1.png	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/illustrator-1.png	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
14:23:01	5086/5086	---M-Z	200	added ('OK')	application/javascript	etag:%2213de-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-analytics.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-analytics.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-analytics.html)
14:23:01	2825/2825	---M-Z	200	added ('OK')	application/javascript	etag:%22b09-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crm.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crm.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-crm.html)
14:23:02	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%223b9-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/btc.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/btc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:02	525/525	---M--	200	added ('OK')	image/svg+xml	etag:%2220d-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/eth.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/eth.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:03	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2214b-5d76f07d7feb1%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ltc.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/ltc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:03	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dash.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/dash.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:03	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%222e0-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/etc.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/etc.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:03	505/505	---M--	200	added ('OK')	image/svg+xml	etag:%221f9-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnb.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/bnb.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:03	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-5d76f07d80e51%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/usdt.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/usdt.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:04	425/425	---M--	200	added ('OK')	image/svg+xml	etag:%221a9-5d76f07d7feb1%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neo.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/neo.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:04	738/738	---M--	200	added ('OK')	image/svg+xml	etag:%222e2-5d76f07d7df70%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/doge.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/doge.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:04	718/718	---M--	200	added ('OK')	image/svg+xml	etag:%222ce-5d76f07d7cfd0%22	https://themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aave.svg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/svg/crypto-icons/aave.svg	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:05	9587/9587	---M-Z	200	added ('OK')	application/javascript	etag:%222573-5e9a11afc1492-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crypto.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-crypto.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-crypto.html)
14:23:05	3449/3449	---M-Z	200	added ('OK')	application/javascript	etag:%22d79-5e9a11afc2432-gzip%22	https://themesbrand.com/velzon/html/default/assets/js/pages/dashboard-projects.init.js	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/js/pages/dashboard-projects.init.js	(from https://themesbrand.com/velzon/html/default/dashboard-projects.html)
14:23:06	6888/6888	---M--	200	added ('OK')	image/png	etag:%221ae8-5e1544682e9c4%22	https://themesbrand.com/velzon/html/default/assets/images/bg-d.png	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/bg-d.png	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
14:23:07	85315/85315	---M--	200	added ('OK')	image/jpeg	etag:%2214d43-5e154468366c4%22	https://themesbrand.com/velzon/html/default/assets/images/nft/img-01.jpg	C:/My%20Web%20Sites/Velzon/themesbrand.com/velzon/html/default/assets/images/nft/img-01.jpg	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
14:23:07	323671/323671	---M--	200	added ('OK')	image/gif	etag:1663304431634724n	https://dl.dropboxusercontent.com/s/z5c1lprcdrxpgo9/img-2.gif	C:/My%20Web%20Sites/Velzon/dl.dropboxusercontent.com/s/z5c1lprcdrxpgo9/img-2.gif_;%20filename_=UTF-8''img-2.gif	(from https://themesbrand.com/velzon/html/default/dashboard-nft.html)
